tstamp,cuisine,critical_flag,borough
2020-02-27,Asian,Not Critical,Queens
2020-02-27,Asian,Not Critical,Manhattan
2020-03-12,American,Critical,Brooklyn
2020-02-25,American,Not Critical,Manhattan
2020-02-07,American,Not Critical,Queens
2020-02-07,American,Not Critical,Queens
2020-02-06,Mexican,Critical,Brooklyn
2020-02-20,Asian,Critical,Queens
2020-02-28,Asian,Not Critical,Manhattan
2020-02-13,International,Critical,Brooklyn
2020-02-12,American,Not Critical,Bronx
2020-02-06,Specialty,Not Critical,Brooklyn
2020-02-27,Latin/Caribbean,Critical,Queens
2020-02-27,Bakery,Critical,Queens
2020-02-05,American,Not Critical,Queens
2020-02-27,Asian,Not Critical,Queens
2020-02-27,Asian,Not Critical,Queens
2020-02-22,Pizza,Critical,Queens
2020-03-10,Asian,Critical,Brooklyn
2020-02-07,American,Critical,Brooklyn
2020-02-26,Mediterranean,Not Critical,Queens
2020-02-11,Soups & Sandwiches,Not Critical,Queens
2020-02-28,Mexican,Critical,Bronx
2020-03-04,Asian,Critical,Queens
2020-07-01,Italian,Not Critical,Brooklyn
2020-02-20,American,Not Critical,Brooklyn
2020-02-19,Asian,Not Critical,Bronx
2020-02-21,International,Not Critical,Manhattan
2020-02-14,American,Not Critical,Brooklyn
2020-02-14,American,Not Critical,Brooklyn
2020-02-04,Italian,Not Critical,Manhattan
2020-02-04,Specialty,Not Critical,Brooklyn
2020-03-13,Pizza,Not Critical,Manhattan
2020-02-18,Italian,Not Critical,Manhattan
2020-02-18,Italian,Not Critical,Manhattan
2020-02-08,American,Critical,Queens
2020-02-06,Soups & Sandwiches,Critical,Manhattan
2020-02-05,Specialty,Critical,Brooklyn
2020-02-19,American,Not Critical,Bronx
2020-03-04,American,Critical,Brooklyn
2020-03-14,American,Not Critical,Brooklyn
2020-03-07,Asian,Not Critical,Queens
2020-02-06,Mediterranean,Critical,Queens
2020-02-19,Asian,Not Critical,Bronx
2020-03-04,Specialty,Critical,Queens
2020-02-11,Asian,Critical,Queens
2020-02-28,Mediterranean,Critical,Manhattan
2020-02-27,American,Critical,Manhattan
2020-02-20,Asian,Critical,Queens
2020-03-05,Asian,Critical,Manhattan
2020-02-21,International,Not Critical,Manhattan
2020-02-29,Mediterranean,Critical,Queens
2020-02-24,American,Critical,Brooklyn
2020-02-11,International,Critical,Manhattan
2020-03-11,Asian,Not Critical,Queens
2020-03-12,Asian,Not Critical,Queens
2020-03-11,Pizza,Not Critical,Brooklyn
2020-02-05,Pizza,Critical,Brooklyn
2020-02-24,Mexican,Not Critical,Manhattan
2020-02-24,Mexican,Not Critical,Manhattan
2020-03-06,American,Critical,Manhattan
2020-02-22,Pizza,Not Critical,Queens
2020-02-22,Pizza,Not Critical,Queens
2020-02-11,Coffee/Tea,Not Critical,Manhattan
2020-02-11,Coffee/Tea,Not Critical,Manhattan
2020-02-24,International,Not Critical,Manhattan
2020-02-13,American,Critical,Manhattan
2020-02-26,Specialty,Not Critical,Manhattan
2020-02-12,Asian/Asian Fusion,Critical,Manhattan
2020-02-18,Coffee/Tea,Not Critical,Manhattan
2020-03-10,American,Not Critical,Brooklyn
2020-03-10,American,Not Critical,Brooklyn
2020-02-11,American,Not Critical,Staten Island
2020-02-20,American,Critical,Queens
2020-03-11,Coffee/Tea,Critical,Manhattan
2020-03-03,International,Not Critical,Manhattan
2020-03-11,African,Not Critical,Brooklyn
2020-02-12,American,Not Critical,Staten Island
2020-02-12,American,Not Critical,Staten Island
2020-02-13,Bakery,Critical,Staten Island
2020-02-27,Mediterranean,Critical,Brooklyn
2020-03-03,Italian,Critical,Staten Island
2020-03-09,Specialty,Not Critical,Brooklyn
2020-02-24,Coffee/Tea,Not Critical,Queens
2020-02-04,Pizza,Not Critical,Manhattan
2020-02-24,Mexican,Critical,Brooklyn
2020-02-24,Mexican,Critical,Manhattan
2020-03-09,Latin/Caribbean,Critical,Brooklyn
2020-02-13,Asian/Asian Fusion,Not Critical,Brooklyn
2020-03-13,Specialty,Critical,Manhattan
2020-02-20,Latin/Caribbean,Not Critical,Queens
2020-02-26,American,Critical,Queens
2020-02-10,Specialty,Not Critical,Queens
2020-02-08,Other,Not Critical,Brooklyn
2020-02-20,American,Critical,Manhattan
2020-03-09,Asian,Not Critical,Brooklyn
2020-02-04,Bakery,Critical,Manhattan
2020-03-03,Specialty,Critical,Brooklyn
2020-03-12,Mediterranean,Critical,Manhattan
2020-02-24,Mexican,Critical,Brooklyn
2020-03-14,American,Not Critical,Brooklyn
2020-02-28,Asian,Critical,Manhattan
2020-02-26,Italian,Not Critical,Manhattan
2020-02-26,Bakery,Critical,Staten Island
2020-02-03,Mediterranean,Critical,Manhattan
2020-03-10,American,Critical,Brooklyn
2020-03-02,Soups & Sandwiches,Critical,Queens
2020-02-11,Asian,Critical,Brooklyn
2020-02-12,Asian/Asian Fusion,Critical,Manhattan
2020-02-24,Mexican,Not Critical,Queens
2020-02-12,Soups & Sandwiches,Not Critical,Manhattan
2020-02-21,Bakery,Critical,Brooklyn
2020-03-11,American,Not Critical,Queens
2020-02-03,Asian,Critical,Manhattan
2020-03-03,Bakery Products/Desserts,Not Critical,Brooklyn
2020-02-06,International,Not Critical,Manhattan
2020-02-24,Asian,Critical,Queens
2020-03-05,International,Critical,Manhattan
2020-02-12,Mediterranean,Not Critical,Brooklyn
2020-02-26,Asian,Not Critical,Brooklyn
2020-02-05,American,Not Critical,Manhattan
2020-02-27,Latin/Caribbean,Not Critical,Queens
2020-03-02,American,Not Critical,Staten Island
2020-02-26,Coffee/Tea,Not Critical,Manhattan
2020-03-04,Latin/Caribbean,Critical,Bronx
2020-03-03,American,Not Critical,Manhattan
2020-02-11,American,Critical,Brooklyn
2020-02-11,Asian,Not Critical,Brooklyn
2020-02-03,American,Not Critical,Brooklyn
2020-02-07,Latin American,Not Critical,Queens
2020-02-11,Latin/Caribbean,Critical,Queens
2020-02-03,Asian,Critical,Manhattan
2020-03-12,Asian,Not Critical,Queens
2020-02-19,African,Critical,Bronx
2020-03-04,American,Critical,Brooklyn
2020-02-28,Asian,Not Critical,Manhattan
2020-02-28,Asian,Not Critical,Manhattan
2020-03-14,Latin American,Critical,Queens
2020-02-15,American,Not Critical,Manhattan
2020-02-05,American,Critical,Brooklyn
2020-02-04,Asian,Not Critical,Manhattan
2020-02-04,Asian,Not Critical,Manhattan
2020-02-04,International,Critical,Brooklyn
2020-03-03,Asian,Not Critical,Manhattan
2020-02-14,Asian,Critical,Brooklyn
2020-02-12,Pizza,Not Critical,Manhattan
2020-02-03,American,Not Critical,Brooklyn
2020-02-13,Asian,Not Critical,Queens
2020-02-03,International,Critical,Manhattan
2020-02-04,Asian,Not Critical,Bronx
2020-03-05,Asian,Not Critical,Queens
2020-03-14,American,Critical,Brooklyn
2020-02-20,Latin American,Critical,Bronx
2020-03-09,Asian,Critical,Manhattan
2020-03-02,Asian,Not Critical,Manhattan
2020-03-12,Specialty,Critical,Manhattan
2020-02-26,Latin/Caribbean,Not Critical,Bronx
2020-02-05,Mexican,Critical,Bronx
2020-02-18,Coffee/Tea,Critical,Manhattan
2020-03-04,Latin/Caribbean,Not Critical,Manhattan
2020-02-10,Asian,Not Critical,Brooklyn
2020-02-27,Asian,Critical,Queens
2020-03-06,Coffee/Tea,Not Critical,Manhattan
2020-02-04,Asian,Critical,Queens
2020-02-26,Asian/Asian Fusion,Not Critical,Queens
2020-03-11,Asian,Not Critical,Queens
2020-02-25,Pizza,Critical,Brooklyn
2020-03-04,Pizza,Critical,Staten Island
2020-03-04,American,Critical,Queens
2020-03-11,American,Critical,Queens
2020-02-08,American,Critical,Brooklyn
2020-02-15,Latin American,Not Critical,Queens
2020-03-11,Coffee/Tea,Not Critical,Manhattan
2020-03-11,Coffee/Tea,Not Critical,Manhattan
2020-03-11,Coffee/Tea,Not Critical,Manhattan
2020-02-20,Italian,Not Critical,Manhattan
2020-02-20,Italian,Not Critical,Manhattan
2020-02-11,Latin American,Not Critical,Queens
2020-02-11,Latin American,Not Critical,Queens
2020-02-26,Southeast Asian,Critical,Queens
2020-02-03,International,Not Critical,Manhattan
2020-02-18,American,Critical,Queens
2020-02-28,American,Critical,Manhattan
2020-02-26,Mediterranean,Critical,Manhattan
2020-02-03,Asian,Critical,Manhattan
2020-02-15,American,Critical,Manhattan
2020-02-24,Coffee/Tea,Critical,Queens
2020-03-02,Latin American,Not Critical,Manhattan
2020-03-14,Asian,Critical,Queens
2020-02-04,Asian,Not Critical,Manhattan
2020-02-11,Soups & Sandwiches,Critical,Queens
2020-02-07,American,Critical,Manhattan
2020-02-13,Mediterranean,Critical,Manhattan
2020-02-18,Specialty,Not Critical,Brooklyn
2020-03-09,Asian/Asian Fusion,Not Critical,Staten Island
2020-03-09,Asian/Asian Fusion,Not Critical,Staten Island
2020-03-09,Asian/Asian Fusion,Not Critical,Staten Island
2020-02-29,Mediterranean,Not Critical,Brooklyn
2020-02-29,Mediterranean,Not Critical,Brooklyn
2020-02-26,Asian,Critical,Queens
2020-02-10,Asian,Not Critical,Bronx
2020-03-11,Pizza,Critical,Bronx
2020-03-03,Mediterranean,Not Critical,Manhattan
2020-02-27,American,Not Critical,Manhattan
2020-02-18,American,Critical,Manhattan
2020-02-22,Asian/Asian Fusion,Critical,Queens
2020-02-07,Asian,Critical,Brooklyn
2020-03-11,Asian,Not Critical,Queens
2020-02-11,Coffee/Tea,Not Critical,Staten Island
2020-02-05,American,Critical,Brooklyn
2020-02-27,Coffee/Tea,Not Critical,Manhattan
2020-02-05,Asian,Not Critical,Queens
2020-02-03,Pizza,Critical,Queens
2020-03-03,Specialty,Critical,Manhattan
2020-03-05,Latin American,Not Critical,Manhattan
2020-03-05,Latin American,Not Critical,Manhattan
2020-03-05,Latin American,Not Critical,Manhattan
2020-03-05,Asian,Not Critical,Manhattan
2020-03-09,Asian,Critical,Manhattan
2020-02-07,Bakery Products/Desserts,Not Critical,Queens
2020-02-27,American,Critical,Manhattan
2020-02-25,Asian,Critical,Manhattan
2020-03-02,Mediterranean,Critical,Brooklyn
2020-03-06,Coffee/Tea,Not Critical,Manhattan
2020-02-25,Latin/Caribbean,Critical,Brooklyn
2020-02-27,American,Not Critical,Queens
2020-02-10,Asian,Critical,Brooklyn
2020-02-11,Pizza,Not Critical,Queens
2020-02-25,Asian,Not Critical,Brooklyn
2020-03-12,American,Not Critical,Manhattan
2020-02-03,Asian,Critical,Queens
2020-02-10,Asian/Asian Fusion,Critical,Manhattan
2020-02-21,Mediterranean,Critical,Manhattan
2020-02-13,Italian,Not Critical,Manhattan
2020-02-13,Italian,Not Critical,Manhattan
2020-02-10,Asian/Asian Fusion,Critical,Manhattan
2020-02-28,Asian/Asian Fusion,Critical,Manhattan
2020-02-06,Specialty,Not Critical,Brooklyn
2020-03-14,American,Critical,Brooklyn
2020-03-03,Asian,Not Critical,Manhattan
2020-02-13,Bottled Beverages,Critical,Queens
2020-02-18,Southeast Asian,Critical,Brooklyn
2020-03-05,Asian,Critical,Queens
2020-02-28,Soups & Sandwiches,Not Critical,Manhattan
2020-02-26,American,Critical,Manhattan
2020-02-18,Mexican,Critical,Brooklyn
2020-02-07,Asian,Critical,Brooklyn
2020-03-16,Asian,Critical,Bronx
2020-03-12,Asian,Critical,Manhattan
2020-02-15,Mexican,Critical,Queens
2020-02-07,Mexican,Critical,Manhattan
2020-02-06,Soups & Sandwiches,Critical,Brooklyn
2020-02-21,Mediterranean,Not Critical,Brooklyn
2020-03-12,American,Not Critical,Manhattan
2020-02-26,Asian/Asian Fusion,Critical,Manhattan
2020-02-03,Asian,Not Critical,Manhattan
2020-02-27,American,Critical,Brooklyn
2020-02-26,Asian,Critical,Queens
2020-03-11,Latin American,Critical,Manhattan
2020-02-21,American,Critical,Manhattan
2020-03-04,American,Critical,Staten Island
2020-03-05,Asian,Critical,Manhattan
2020-02-29,American,Critical,Queens
2020-03-02,Bakery Products/Desserts,Critical,Manhattan
2020-02-13,Asian,Not Critical,Manhattan
2020-02-19,Mexican,Critical,Queens
2020-03-10,Asian,Not Critical,Brooklyn
2020-02-20,Pizza,Not Critical,Brooklyn
2020-02-10,Frozen Desserts,Critical,Staten Island
2020-02-12,American,Critical,Brooklyn
2020-02-25,Asian,Critical,Queens
2020-02-05,Coffee/Tea,Critical,Queens
2020-02-14,American,Not Critical,Manhattan
2020-02-14,American,Not Critical,Manhattan
2020-03-12,American,Critical,Manhattan
2020-02-27,American,Critical,Staten Island
2020-02-26,Coffee/Tea,Critical,Manhattan
2020-02-10,Coffee/Tea,Not Critical,Queens
2020-02-26,Mediterranean,Not Critical,Bronx
2020-02-08,American,Not Critical,Queens
2020-02-27,Frozen Desserts,Critical,Manhattan
2020-02-20,Latin/Caribbean,Critical,Bronx
2020-02-13,American,Critical,Manhattan
2020-02-06,Mediterranean,Critical,Queens
2020-03-13,Specialty,Critical,Brooklyn
2020-03-03,Asian,Not Critical,Queens
2020-02-05,American,Critical,Manhattan
2020-02-03,Coffee/Tea,Critical,Queens
2020-02-07,American,Not Critical,Manhattan
2020-03-10,American,Critical,Brooklyn
2020-02-03,Asian,Critical,Manhattan
2020-02-19,Italian,Critical,Bronx
2020-02-06,Mediterranean,Not Critical,Bronx
2020-02-06,Mediterranean,Not Critical,Bronx
2020-02-06,Mediterranean,Not Critical,Bronx
2020-03-12,Other,Not Critical,Brooklyn
2020-02-28,Latin American,Not Critical,Bronx
2020-02-27,American,Critical,Manhattan
2020-02-28,Specialty,Not Critical,Manhattan
2020-02-18,Coffee/Tea,Not Critical,Manhattan
2020-02-13,Asian,Not Critical,Queens
2020-02-21,Latin/Caribbean,Not Critical,Manhattan
2020-02-26,Specialty,Critical,Manhattan
2020-02-05,Asian,Critical,Manhattan
2020-02-11,Asian,Not Critical,Brooklyn
2020-02-24,Latin American,Not Critical,Manhattan
2020-02-10,African,Critical,Manhattan
2020-02-04,Specialty,Not Critical,Brooklyn
2020-03-03,Soups & Sandwiches,Critical,Manhattan
2020-03-05,Italian,Not Critical,Staten Island
2020-02-06,Asian,Critical,Queens
2020-02-11,American,Critical,Queens
2020-02-05,Asian,Critical,Manhattan
2020-03-02,Bakery Products/Desserts,Not Critical,Brooklyn
2020-02-13,American,Not Critical,Brooklyn
2020-02-25,Specialty,Not Critical,Brooklyn
2020-02-04,Mediterranean,Critical,Manhattan
2020-02-24,Frozen Desserts,Not Critical,Manhattan
2020-02-12,Specialty,Critical,Manhattan
2020-02-18,Asian,Critical,Brooklyn
2020-02-03,Italian,Not Critical,Manhattan
2020-02-06,Asian,Not Critical,Manhattan
2020-02-06,Asian,Not Critical,Manhattan
2020-02-05,Asian,Critical,Manhattan
2020-02-11,Asian,Critical,Staten Island
2020-02-05,American,Critical,Queens
2020-03-06,Soups & Sandwiches,Critical,Manhattan
2020-03-12,American,Critical,Queens
2020-02-06,Bakery,Not Applicable,Queens
2020-03-07,Italian,Critical,Brooklyn
2020-03-05,Asian,Critical,Queens
2020-03-02,Asian,Not Critical,Manhattan
2020-02-04,Pizza,Not Critical,Brooklyn
2020-02-26,American,Not Critical,Manhattan
2020-02-26,American,Not Critical,Manhattan
2020-03-16,Coffee/Tea,Critical,Brooklyn
2020-02-26,Asian,Not Critical,Queens
2020-02-10,Latin American,Not Critical,Manhattan
2020-03-04,American,Not Critical,Queens
2020-03-05,Mediterranean,Critical,Manhattan
2020-03-02,Pizza,Not Critical,Brooklyn
2020-03-02,Pizza,Not Critical,Brooklyn
2020-02-03,Asian,Critical,Brooklyn
2020-02-24,Specialty,Not Critical,Queens
2020-02-26,Specialty,Not Critical,Manhattan
2020-03-05,American,Critical,Staten Island
2020-03-11,Coffee/Tea,Critical,Manhattan
2020-02-15,American,Not Critical,Manhattan
2020-02-05,American,Not Critical,Manhattan
2020-03-12,Bakery Products/Desserts,Critical,Manhattan
2020-02-21,Pizza,Not Critical,Queens
2020-02-24,Latin American,Not Critical,Queens
2020-02-06,Asian,Not Critical,Queens
2020-03-04,Soups & Sandwiches,Not Critical,Staten Island
2020-03-05,Italian,Not Critical,Manhattan
2020-02-20,Coffee/Tea,Not Critical,Queens
2020-03-05,Coffee/Tea,Critical,Manhattan
2020-02-24,Bakery,Not Critical,Queens
2020-03-02,Mexican,Not Critical,Manhattan
2020-02-06,Latin American,Not Critical,Bronx
2020-02-19,Soups & Sandwiches,Critical,Bronx
2020-03-03,American,Not Critical,Staten Island
2020-03-03,American,Not Critical,Staten Island
2020-02-18,Italian,Not Critical,Brooklyn
2020-02-12,Asian,Not Critical,Manhattan
2020-02-20,Asian,Critical,Queens
2020-03-09,Latin/Caribbean,Critical,Queens
2020-03-13,International,Not Critical,Manhattan
2020-03-10,Asian,Not Critical,Queens
2020-02-07,Not Listed/Not Applicable,Not Critical,Brooklyn
2020-02-20,Asian,Not Critical,Queens
2020-03-16,American,Not Critical,Manhattan
2020-02-14,Asian/Asian Fusion,Not Critical,Manhattan
2020-02-27,Pizza,Not Critical,Manhattan
2020-02-08,Latin/Caribbean,Not Critical,Brooklyn
2020-02-24,Asian,Not Critical,Brooklyn
2020-03-02,American,Critical,Bronx
2020-02-14,Asian,Critical,Manhattan
2020-02-19,Asian,Critical,Manhattan
2020-02-03,Bakery,Not Critical,Bronx
2020-02-03,Bakery,Not Critical,Bronx
2020-02-27,American,Not Critical,Brooklyn
2020-02-04,Asian,Not Critical,Manhattan
2020-02-04,Asian,Not Critical,Manhattan
2020-02-04,Italian,Critical,Manhattan
2020-02-19,Asian,Not Critical,Manhattan
2020-02-20,Bakery Products/Desserts,Critical,Brooklyn
2020-02-13,Other,Not Critical,Brooklyn
2020-02-26,Pizza,Not Critical,Manhattan
2020-02-12,American,Not Critical,Staten Island
2020-02-19,Soups/Salads/Sandwiches,Not Critical,Staten Island
2020-02-18,Latin American,Not Critical,Bronx
2020-02-15,Soups & Sandwiches,Critical,Manhattan
2020-03-03,Mediterranean,Critical,Staten Island
2020-03-10,American,Critical,Manhattan
2020-03-16,Mediterranean,Critical,Brooklyn
2020-02-10,Mexican,Critical,Manhattan
2020-03-09,Latin American,Not Critical,Brooklyn
2020-02-04,Frozen Desserts,Not Critical,Brooklyn
2020-02-10,Asian,Critical,Manhattan
2020-02-29,American,Critical,Queens
2020-02-21,Mediterranean,Not Critical,Brooklyn
2020-02-21,Mediterranean,Not Critical,Brooklyn
2020-02-21,Mediterranean,Not Critical,Brooklyn
2020-03-03,Asian,Critical,Bronx
2020-02-22,Latin/Caribbean,Critical,Queens
2020-02-05,American,Critical,Brooklyn
2020-02-26,Mediterranean,Critical,Manhattan
2020-02-11,American,Not Critical,Queens
2020-02-11,American,Not Critical,Queens
2020-02-15,American,Critical,Brooklyn
2020-03-11,Pizza,Not Critical,Manhattan
2020-03-03,Asian,Not Critical,Manhattan
2020-02-18,Asian,Critical,Brooklyn
2020-03-12,Specialty,Critical,Brooklyn
2020-03-12,Specialty,Critical,Brooklyn
2020-02-27,American,Critical,Staten Island
2020-02-28,Soups & Sandwiches,Not Critical,Manhattan
2020-02-27,Pizza,Not Critical,Staten Island
2020-02-27,Bakery Products/Desserts,Not Critical,Bronx
2020-02-11,Frozen Desserts,Not Critical,Staten Island
2020-03-13,American,Critical,Manhattan
2020-03-13,American,Critical,Manhattan
2020-02-27,American,Critical,Brooklyn
2020-03-05,Pizza,Not Critical,Staten Island
2020-03-05,Specialty,Not Critical,Manhattan
2020-03-05,Specialty,Not Critical,Manhattan
2020-02-24,Latin American,Not Critical,Brooklyn
2020-02-24,Latin American,Not Critical,Brooklyn
2020-02-24,Latin American,Not Critical,Brooklyn
2020-02-24,Pizza,Not Critical,Bronx
2020-02-04,Mexican,Critical,Manhattan
2020-02-13,Specialty,Critical,Brooklyn
2020-02-27,Bakery,Not Critical,Queens
2020-03-05,Soups & Sandwiches,Not Critical,Manhattan
2020-03-05,Asian,Not Critical,Brooklyn
2020-03-05,Frozen Desserts,Not Critical,Queens
2020-02-11,Asian,Critical,Queens
2020-02-19,Mediterranean,Critical,Queens
2020-03-02,Asian,Critical,Queens
2020-03-16,American,Critical,Manhattan
2020-02-04,International,Critical,Queens
2020-02-24,Mediterranean,Not Critical,Brooklyn
2020-02-06,American,Critical,Manhattan
2020-02-24,Specialty,Critical,Brooklyn
2020-03-04,Specialty,Not Critical,Manhattan
2020-02-13,American,Critical,Queens
2020-02-07,American,Critical,Manhattan
2020-02-27,Bakery Products/Desserts,Critical,Manhattan
2020-02-10,Specialty,Not Critical,Manhattan
2020-02-10,Specialty,Not Critical,Manhattan
2020-02-19,Mexican,Critical,Manhattan
2020-02-18,Specialty,Critical,Manhattan
2020-02-03,Asian,Critical,Manhattan
2020-02-07,Bakery Products/Desserts,Not Critical,Manhattan
2020-02-14,Bakery Products/Desserts,Not Critical,Manhattan
2020-02-26,Coffee/Tea,Not Critical,Manhattan
2020-03-10,American,Critical,Manhattan
2020-02-05,Pizza,Not Critical,Brooklyn
2020-02-11,Pizza,Not Critical,Brooklyn
2020-02-05,International,Critical,Queens
2020-02-21,Soups & Sandwiches,Critical,Manhattan
2020-02-27,Specialty,Critical,Queens
2020-02-10,Mediterranean,Critical,Queens
2020-02-20,Coffee/Tea,Critical,Manhattan
2020-02-26,Mexican,Not Critical,Brooklyn
2020-02-26,Mexican,Not Critical,Brooklyn
2020-02-28,Specialty,Not Critical,Manhattan
2020-02-28,Specialty,Not Critical,Manhattan
2020-02-07,Pizza,Critical,Manhattan
2020-03-05,Bakery,Critical,Manhattan
2020-02-20,Latin American,Not Critical,Bronx
2020-03-09,Latin/Caribbean,Critical,Queens
2020-02-12,Soups & Sandwiches,Not Critical,Manhattan
2020-02-20,Latin/Caribbean,Not Critical,Brooklyn
2020-02-05,Asian,Not Critical,Queens
